Title,Date,CNetID,Job Title,Department,Division,Affiliation,Faculty Member or Instructor?,Contact ID,Engagement Type,Which Workshop,Hear about Workshop,What Brings You In,Hear about Walk-Ins,Event Notes,Consultation Topic,How Did You Hear
5/19/2020 8:16:37 PM,5/19/20 15:16,pwhi,"Herman C. Bernick Family Prof., Classics and the College",Classics,,Faculty/Instructor,FALSE,Thomas Keith,Virtual walk-in,,,,,"Client is interested in Zoom security settings and in how to manage a larger class online, including use of breakout rooms and Canvas discussion boards.","[""Assignments/Course Design"",""Canvas"",""Zoom""]",Email
5/19/2020 8:41:50 PM,5/19/20 15:41,pgs,"Professor Depts. Chem. and Physics, James Franck Inst., and th",Chemistry,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,"Client wants to know how to download his class' roaster. 
","[""how to get a list of roaster""]",Been here before
5/19/2020 8:57:53 PM,5/19/20 15:57,wwb3,"Professor Emeritus, Dept. History",History,,Faculty/Instructor,FALSE,Thomas Keith,Virtual walk-in,,,,,Testing to make sure Zoom works correctly + virtual background,"[""Zoom""]",Been here before
5/21/2020 3:40:03 PM,5/21/20 10:40,sdstern,Prof.,Medicine-General Internal Medicine,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,,"[""Help with wrangling a meeting time with Web Services team""]",Been here before
5/21/2020 7:43:47 PM,5/21/20 14:43,makinen,Professor,Biochem/Mol Bio,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,,"[""Canvas""]",Canvas Announcement
5/21/2020 7:44:21 PM,5/21/20 14:44,syeung,,Soc Sci Coll Div,,,FALSE,Cheryl Walker,Virtual walk-in,,,,,,"[""Canvas""]",Canvas Announcement
5/18/2020 4:41:43 PM,5/18/20 16:41,aschumac1@aol.com,,,,,FALSE,Cheryl Walker,Virtual walk-in,,,,,Having difficulties signing into Canvas without CNetID,Canvas,SN referral
5/21/2020 8:58:58 PM,5/21/20 15:58,jsloane,,Chicago Language Center,,,FALSE,Cheryl Walker,Virtual walk-in,,,,,Recording did not convert when saved to desktop,"[""Zoom""]",Been here before
5/21/2020 10:30:03 PM,5/21/20 17:30,tiffany2,Project Assistant,Anesthesia & Critical Care,,,FALSE,Cecilia Lo,Email,,,,,How to add hospital people to Canvas course. ,"[""Canvas""]",Been here before
5/21/2020 10:30:57 PM,5/21/20 17:30,abbot,Associate Professor,Geophysical Sciences,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Quiz picture not displaying in Safari. ,"[""Canvas""]",Been here before
5/22/2020 6:09:13 PM,5/22/20 13:09,fpieras,,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Missing profile picture,"[""Canvas""]",Been here before
5/26/2020 6:43:15 PM,5/26/20 13:43,jjowers,"Director, Obama Foundation Scholars Program",Harris Sch Pub Policy,,,FALSE,Thomas Keith,Virtual walk-in,,,,,Client needed help with an org site for incoming students.,"[""Canvas""]",ServiceNow referral
5/27/2020 6:15:12 PM,5/27/20 13:15,upasana,,Hum Coll Div,,,FALSE,Cecilia Lo,Virtual walk-in,,,,,How to set up Zoom meeting with Guest speakers.,"[""Zoom""]",Been here before
5/27/2020 8:36:17 PM,5/27/20 15:36,lshearing,,UChicago GRAD,,,FALSE,Cecilia Lo,Email,,,,,What tool is available for podcast assignment. ,"[""Canvas""]",Been here before
5/27/2020 8:44:23 PM,5/27/20 15:44,fpieras,,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,SPAN 10123 course creation (Summer 2020),"[""Canvas""]",Been here before
5/28/2020 8:05:29 PM,5/28/20 15:05,josephlampert,"Director, Initiatives in the Humanities and Social Sciences; S",Chicago Center for Teaching,,,FALSE,Cecilia Lo,Email,,,,,Where did transfer file option go? ,"[""Zoom""]",Been here before
5/28/2020 8:27:53 PM,5/28/20 15:27,adursun,"Director, Office of Language Assessment",Chicago Language Center,,,FALSE,Cecilia Lo,Email,,,,,"How to link to a page in module in placement test site. 
","[""Canvas""]",Been here before
5/29/2020 4:34:59 PM,5/29/20 11:34,tbalach,Associate Professor,Orthopaedic Surg & Rehab Med,,Faculty/Instructor,FALSE,Thomas Keith,Scheduled consultation,,,,,Client needed assistance setting up a Voices site and using it to embed and share Panopto videos.,"[""Voices"",""Panopto""]",ServiceNow referral
6/1/2020 6:24:49 PM,6/1/20 13:24,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,How to add a survey to course....,"[""Canvas""]",Been here before
6/2/2020 6:18:27 PM,6/2/20 13:18,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Thomas Keith,Virtual walk-in,,,,,Securing Canvas quizzes for online exam-taking,"[""Canvas""]",Been here before
6/2/2020 7:15:51 PM,6/2/20 14:15,fbooker,Data Resource Mgr.,Harris Sch Pub Policy,,,FALSE,Thomas Keith,Virtual walk-in,,,,,Questions about the Zoom-Canvas integration and how it will work; uploading videos to Panopto,"[""Canvas"",""Panopto"",""Zoom""]",Been here before
6/3/2020 4:21:49 PM,6/3/20 11:21,rhastie,Ralph and Dorothy Keller Distinguished Service Professor of Be,Bus-Instruction And Research,,Faculty/Instructor,FALSE,Thomas Keith,Scheduled consultation,,,,,Client needed help recording videos on Panopto for Mac with PPT slides and adding them to Canvas Modules.,"[""Canvas"",""Panopto""]",Email
6/3/2020 5:24:46 PM,6/3/20 12:24,ctrompeter,,Music,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,How to set up class meetings,"[""Zoom""]",From a colleague
6/3/2020 5:25:38 PM,6/3/20 12:25,ratliff,Lecturer/CLIC Director,Chemistry,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,How to record multitasking necessary during Zoom meeting,"[""Zoom""]",Been here before
6/3/2020 5:59:17 PM,6/3/20 12:59,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,Quiz questions.,"[""Canvas""]",Been here before
6/3/2020 6:31:57 PM,6/3/20 13:31,yasai,Postdoctoral Scholar,Harris Sch Pub Policy,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Client wants to know when the next Panopto workshop is. ,"[""Panopto""]",Been here before
6/3/2020 6:40:08 PM,6/3/20 13:40,mwesonga,Assistant Dean of Students,Dean Of Students,,,FALSE,Cecilia Lo,Email,,,,,How to publish an announcement in Placement Test site. ,"[""Canvas""]",Been here before
6/4/2020 3:52:33 PM,6/4/20 10:52,abbot,Associate Professor,Geophysical Sciences,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,"Problems with images in Canvas quizzes. 
","[""Canvas""]",Been here before
6/4/2020 5:57:33 PM,6/4/20 12:57,sharons,,SSD-Administration,,,FALSE,Dale Mertes,Virtual walk-in,,,,,Grade book grades weighting and editing,"[""Canvas""]",Website or Events Calendar
6/4/2020 7:22:20 PM,6/4/20 14:22,sdstern,Prof.,Medicine-General Internal Medicine,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,inserting clips,"[""Panopto""]",Been here before
6/4/2020 8:29:27 PM,6/4/20 15:29,pgs,"Professor Depts. Chem. and Physics, James Franck Inst., and th",Chemistry,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,How to grade essay question in Canvas quizzes. ,"[""Canvas""]",Been here before
6/4/2020 8:31:23 PM,6/4/20 15:31,bhoeckne,"Chair, Department of Music",Music,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Canvas quiz question. Pointed faculty to VOH. ,"[""Canvas""]",Been here before
6/5/2020 7:53:39 PM,6/5/20 14:53,amramin,Senior Lecturer,Bio Sci Coll Div,,Faculty/Instructor,FALSE,Mohammad Ahmed,Scheduled consultation,,,,,Had questions about PE and how to setup and share questions with students. ,"[""Poll Everywhere""]",Been here before
6/8/2020 7:06:08 PM,6/8/20 14:06,tbalach,Associate Professor,Orthopaedic Surg & Rehab Med,,Faculty/Instructor,FALSE,Thomas Keith,Virtual walk-in,,,,,Client needed help customizing her Voices site,"[""Voices""]",Email
6/11/2020 6:52:05 PM,6/11/20 13:52,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Sabine Schulz,Virtual walk-in,,,,,How to share computer sound while screen-sharing in Zoom,"[""Zoom""]",Been here before
6/11/2020 6:52:05 PM,6/11/20 13:52,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Sabine Schulz,Virtual walk-in,,,,,How to share computer sound while screen-sharing in Zoom,"[""Zoom""]",Been here before
6/12/2020 3:16:47 AM,6/11/20 22:16,jgibbs,Assistant Dir.,Hum Coll Div,,,FALSE,Cecilia Lo,Email,,,,,Client has questions about Fall faculty training. ,"[""Panopto""]",Been here before
6/12/2020 5:40:53 PM,6/12/20 12:40,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Dale Mertes,Virtual walk-in,,,,,Alternate host assignment and set up.,"[""Zoom""]",Website or Events Calendar
6/15/2020 6:38:46 PM,6/15/20 13:38,jgibbs,Assistant Dir.,Hum Coll Div,,,FALSE,Cecilia Lo,Email,,,,,Client wants to know what fall training option is available for CMS faculty. ,"[""Training options""]",Been here before
6/15/2020 6:41:45 PM,6/15/20 13:41,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Alternative host question. ,"[""Zoom""]",Been here before
6/15/2020 7:57:04 PM,6/15/20 14:57,pgs,"Professor Depts. Chem. and Physics, James Franck Inst., and th",Chemistry,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Question on how long does Panopto video stay in his account.,"[""Panopto"",""Zoom""]",Been here before
6/17/2020 8:07:01 PM,6/17/20 15:07,vmoraga,Spanish Lect.,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Bulk update assignment details. ,"[""Canvas""]",Been here before
6/17/2020 9:20:12 PM,6/17/20 16:20,cawitt,,Harris Sch Pub Policy,,,FALSE,Cecilia Lo,Virtual walk-in,,,,,"Canvas quizzes, and setting up Zoom meetings. ","[""Canvas"",""Zoom""]",Been here before
6/18/2020 7:06:26 PM,6/18/20 14:06,vmoraga,Spanish Lect.,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,How to fix messed up HTML code in Canvas Pages. ,"[""Canvas""]",Been here before
6/19/2020 4:49:05 PM,6/19/20 11:49,joyangelicac,,,,,FALSE,Thomas Keith,Virtual walk-in,,,,,Client needed Canvas accounts merged,"[""Canvas""]",Canvas Announcement
6/19/2020 5:42:18 PM,6/19/20 12:42,pwhi,"Herman C. Bernick Family Prof., Classics and the College",Classics,,Faculty/Instructor,FALSE,Thomas Keith,Virtual walk-in,,,,,Client needed help getting his Summer Quarter Canvas site set up and making sure that his Zoom settings for class meetings were correct.,"[""Canvas"",""Zoom""]",Been here before
6/19/2020 5:47:52 PM,6/19/20 12:47,amramin,Senior Lecturer,Bio Sci Coll Div,,Faculty/Instructor,FALSE,Thomas Keith,Scheduled consultation,,,,,Client was interested in connecting Panopto in-video quizzes to the Canvas Gradebook and using polls in class for Summer Quarter.,"[""Canvas"",""Panopto"",""Poll Everywhere""]",Email
6/22/2020 4:28:24 PM,6/22/20 11:28,cawitt,,Harris Sch Pub Policy,,,FALSE,Cheryl Walker,Virtual walk-in,,,,,Needed assistance for calendar appointments to show on calendars,"[""Canvas"",""Zoom""]",Been here before
6/22/2020 6:11:00 PM,6/22/20 13:11,vmoraga,Spanish Lect.,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,"How to use google doc in Canvas. Telling client to go to office hours. 
","[""Canvas""]",Been here before
6/22/2020 7:50:15 PM,6/22/20 14:50,vmoraga,Spanish Lect.,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Virtual walk-in,,,,,Collaboration vs Google Doc and add a link.  How to set up Google doc permissions. ,"[""Canvas""]",Been here before
6/23/2020 8:10:21 PM,6/23/20 15:10,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Dale Mertes,Virtual walk-in,,,,,Canvas calculations in grade book questions  - letter grade vs. points,"[""Canvas""]",Website or Events Calendar
6/24/2020 3:54:08 PM,6/24/20 10:54,dbrudney,Prof.,Philosophy,,Faculty/Instructor,FALSE,Dale Mertes,Email,,,,,options and ideas for tablet and stylus other than iPad,"[""Zoom""]",From a colleague
6/24/2020 8:42:04 PM,6/24/20 15:42,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Dale Mertes,Virtual walk-in,,,,,Quiz questions using audio and different question types,"[""Canvas""]",Website or Events Calendar
6/25/2020 8:35:22 PM,6/25/20 15:35,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Sabine Schulz,Virtual walk-in,,,,,Arrange columns in Gradebook by filter,"[""Canvas""]",Been here before
6/26/2020 5:39:10 PM,6/26/20 12:39,cawitt,,Harris Sch Pub Policy,,,FALSE,Cecilia Lo,Virtual walk-in,,,,,"This is for Thursday, 6/26. Form didn't submit. ","[""Zoom""]",Been here before
6/26/2020 5:39:31 PM,6/26/20 12:39,gossintw,"Senior Associate Director, Cross-Campus Entrepreneurial Educat",Harris Sch Pub Policy,,,FALSE,Cecilia Lo,Scheduled consultation,,,,,,"[""Course blog""]",Email
6/26/2020 8:51:53 PM,6/26/20 15:51,sdstern,Prof.,Medicine-General Internal Medicine,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Gantt chart tools.,"[""Digital tools""]",Been here before
6/26/2020 8:54:51 PM,6/26/20 15:54,amclean,"Sr. Lecturer, French & Portuguese; Director of the French Lang",Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Scheduled consultation,,,,,Review of course blog and ePortfolio needs and support for French and Portuguese language courses. ,"[""Canvas"",""Course blog""]",Been here before
6/26/2020 9:25:45 PM,6/26/20 16:25,roux,Professor,Biochem/Mol Bio,,Faculty/Instructor,FALSE,Dale Mertes,Email,,,,,Videos in zoom cloud will be deleted in 90 days.  Advised to move them to Panopto.,"[""Panopto"",""Zoom""]",From a colleague
6/29/2020 4:20:02 PM,6/29/20 11:20,roux,Professor,Biochem/Mol Bio,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,,"[""Panopto"",""Zoom""]",From a colleague
6/29/2020 10:35:28 PM,6/29/20 17:35,parysa,,SSD-Administration,,,FALSE,Cecilia Lo,Email,,,,,Client wonder why they can't change themes anymore. ,"[""Course blog""]",Been here before
7/7/2020 2:14:50 PM,7/7/20 9:14,astrid,Project and Service Coordinator,IT Services Voice & Data Net.,ITS,Staff,FALSE,Cheryl Walker,Virtual walk-in,,,,,Question about how to add and remove files from Modules.,"[""Canvas""]",From a colleague
7/8/2020 7:21:07 PM,7/8/20 14:21,sssingh,Assistant Instructional Professor,Soc Sci Coll Div,SSD,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,course blog and panopto for SOSC writing program. ,"[""Course blog"",""Panopto""]",Been here before
7/8/2020 8:59:41 PM,7/8/20 15:59,amclean,"Sr. Lecturer, French & Portuguese; Director of the French Lang",Hum Coll Div,HUM,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Need a test course site,"[""Canvas""]",Been here before
7/8/2020 10:21:55 PM,7/8/20 17:21,paulamotrico,Assistant Instructional Professor$Department of Romance Langua,Romance Languages and Literatures,HUM,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,client cannot create fall quarter course site.,"[""Canvas""]",Been here before
7/8/2020 11:00:01 PM,7/8/20 18:00,ratliff,Lecturer/CLIC Director,Chemistry,PSD,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Locating migrated content from Kaltura and sharing with class. ,"[""Panopto""]",Been here before
7/9/2020 9:19:54 PM,7/9/20 16:19,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,HUM,Faculty/Instructor,FALSE,Vivian Wu,Virtual walk-in,,,,,,"[""Canvas""]",Been here before
7/10/2020 9:38:24 PM,7/10/20 16:38,nswinehart,Multimedia Pedagogy Specialist,Humanities Divisional Administration,HUM,Staff,FALSE,Cecilia Lo,Email,,,,,When flipping primary and secondary sources - web cam source gets distorted. Passing to Gus. ,"[""Panopto""]",Been here before
7/13/2020 4:19:46 PM,7/13/20 11:19,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,HUM,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,Video wouldn't play and students could only hear the sound not see the video.,"[""Zoom""]",Been here before
7/13/2020 5:11:38 PM,7/13/20 12:11,amyward,Rothman Family Professor of Operations Management and Charles,Bus-Instruction And Research,Business School,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,She has problem logging in,"[""Course blog""]",Been here before
7/14/2020 6:02:08 PM,7/14/20 13:02,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,HUM,Faculty/Instructor,FALSE,Mohammad Ahmed,Virtual walk-in,,,,,Client had a question about how to add extra credit. ,"[""Canvas""]",Been here before
7/15/2020 5:28:42 PM,7/15/20 12:28,laguna,Training Program Manager,BSD Senior Administration,BSD,Staff,FALSE,Cheryl Walker,Virtual walk-in,,,,,,"[""Voices Site"",""Course blog""]",Been here before
7/16/2020 4:45:34 PM,7/16/20 11:45,amclean,"Sr. Lecturer, French & Portuguese; Director of the French Lang",Hum Coll Div,HUM,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,,"[""teaching tools license inquiry""]",Been here before
7/16/2020 8:42:56 PM,7/16/20 15:42,parysa,,SSD-Administration,SSD,Staff,FALSE,Cecilia Lo,Virtual walk-in,,,,,Consultation on functionality,"[""Course blog""]",Been here before
7/18/2020 1:03:03 AM,7/17/20 20:03,ratliff,Lecturer/CLIC Director,Chemistry,PSD,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Fall training options available for Chemistry TAs etc,"[""Fall training options""]",Been here before
7/20/2020 4:55:41 PM,7/20/20 11:55,cawitt,,Harris Sch Pub Policy,Harris School,Staff,FALSE,Cheryl Walker,Virtual walk-in,,,,,Information on Course and Zoom analytics. If Canvas would allow instructors to download roster with pictures.,"[""Canvas"",""Zoom""]",Website or Events Calendar
7/20/2020 4:57:55 PM,7/20/20 11:57,shalana,Grants and Contracts Administrator,Bus-Accounting And Budget,Business School,Staff,FALSE,Cheryl Walker,Virtual walk-in,,,,,Canvas Quizzes questions about File upload quiz,"[""Canvas""]",Website or Events Calendar
7/20/2020 10:02:44 PM,7/20/20 17:02,yyhe,"Associate Professor, Medicine",Medicine-Dermatology,BSD,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Questions from roundtable participant forwarded on by Joe. ,"[""Canvas""]",From a colleague
